x_m,y_m,left_x_m,left_y_m,right_x_m,right_y_m,w_tr_left_m,w_tr_right_m,w_total_m
-5.115246613820394,17.51837158203125,-4.547992058934449,18.99870302641356,-5.512635819600264,16.481327926925943,1.5852945831188179,1.1105754019716683,2.695869985090486
-4.163869301478067,17.153809229532875,-3.0350306403630585,18.475871220563,-4.919131165050115,16.26926918187282,1.7384259060870169,1.1631128829485022,2.901538789035519
-3.419392744700114,16.5181401570638,-1.9195778345562824,17.603069707922117,-4.401245357852622,15.807891907501821,1.8510853289395857,1.2118115076034988,3.0628968365430844
-2.778937021891276,15.632769266764322,-1.0718500939631814,16.49273080844802,-3.903719870761947,15.06614903381099,1.9114600787560225,1.259442315275182,3.1709023940312044
-2.2360975344975786,14.555192947387695,-0.5585016995911027,15.135368036997729,-3.4671796446399528,14.129438925645635,1.7750861725278484,1.3026241395514437,3.077710312079292
-1.8139713207880654,13.334600766499836,-0.21168525577211295,13.678195378763633,-3.0754835624644477,13.06408177553519,1.6387122662996743,1.290191327041033,2.9289035933407073
-1.5192812283833819,11.960371335347492,-0.01624973644215255,12.142423299503546,-2.766940950808021,11.809250813732577,1.5140167051324616,1.2567784987872335,2.770795203919695
-1.3366228739420571,10.452333450317383,0.16519998505223654,10.578721534138904,-2.5576659975603375,10.349574792907612,1.507131662307534,1.2253593968334948,2.7324910591410285
-1.1968338489532468,8.791272163391113,0.2599158445396337,8.934155285556267,-2.4183254324682695,8.671463982252865,1.463740160032259,1.2273531231335557,2.6910932831658148
-1.0267072916030884,7.056764920552571,0.39436076035637346,7.1892852124964035,-2.2418052503556387,6.943452165394779,1.4272337005819118,1.2203699561387378,2.6476036567206496
-0.8578913211822509,5.24648380279541,0.5341642765886604,5.362172461341517,-2.047713574627661,5.147602019172815,1.3968545568531918,1.1939240352410616,2.5907785920942534
-0.7176383733749389,3.558851639429728,0.6911454692200433,3.6197345440264193,-1.8652262945384512,3.509256745019372,1.41009880619367,1.1486590836066055,2.558757889800275
-0.6485104163487752,1.9592835903167722,0.7744484684455388,1.9923511865736545,-1.7344434340498185,1.9340480090395618,1.4233430555341482,1.0862261981261974,2.5095692536603456
-0.6183194716771443,0.6601122617721558,0.7898870308502197,0.6175182027743276,-1.6152061782541516,0.6902651201191982,1.4088505270688803,0.997342619472591,2.4061931465414714
-0.6534213622411091,-0.5003949006398518,0.713904742105568,-0.6923424891199189,-1.5567216230311351,-0.3735880575752217,1.3807333386107445,0.9121575174230306,2.2928908560337753
-0.7755112250645955,-1.370094060897827,0.5037839535507731,-1.7935775874302546,-1.585407495008008,-1.101995084012513,1.347566121299014,0.8531172425143012,2.200683363813315
-1.0047458410263062,-2.0625855525334673,-0.023365727578151474,-2.7762066575628443,-1.7072451388087044,-1.5517556322038044,1.2134092502593106,0.8685922351073444,2.082001485366655
-1.3504688739776611,-2.5380279223124185,-0.6850738652154229,-3.3365346098175204,-1.928326181162914,-1.8445707756027532,1.0394053336769393,0.9026637700661868,1.9420691037431261
