116.6931089,31.43618995,1.1,1.1
116.9338009,31.73326409,1.1,1.1
117.1744524,32.03037561,1.1,1.1
117.4150648,32.32752291,1.1,1.1
117.6556395,32.62470461,1.1,1.1
117.8961778,32.92191911,1.1,1.1
118.1366814,33.21916488,1.1,1.1
118.3771514,33.51644046,1.1,1.1
118.6175893,33.8137444,1.1,1.1
118.8579967,34.1110751,1.1,1.1
119.0983747,34.40843103,1.1,1.1
119.3387248,34.70581081,1.1,1.1
119.5790485,35.00321276,1.1,1.1
119.8193471,35.3006355,1.1,1.1
120.059622,35.59807751,1.1,1.1
120.2998746,35.89553725,1.1,1.1
120.5401064,36.1930132,1.1,1.1
120.7803187,36.49050383,1.1,1.1
121.0205129,36.78800777,1.1,1.1
121.2606906,37.08552332,1.1,1.1
121.5008528,37.38304904,1.1,1.1
121.7410013,37.68058355,1.1,1.1
121.9811373,37.97812509,1.1,1.1
122.2212622,38.27567237,1.1,1.1
122.4613775,38.57322385,1.1,1.1
122.7014845,38.87077793,1.1,1.1
122.9415847,39.16833309,1.1,1.1
123.1816794,39.46588793,1.1,1.1
123.42177,39.76344094,1.1,1.1
123.6618581,40.06099051,1.1,1.1
123.9019448,40.35853512,1.1,1.1
124.1420317,40.65607337,1.1,1.1
124.3821202,40.95360376,1.1,1.1
124.6222115,41.25112473,1.1,1.1
124.8623041,41.54863891,1.1,1.1
125.1023921,41.846154,1.1,1.1
125.3424697,42.14367819,1.1,1.1
125.5825307,42.44121966,1.1,1.1
125.8225692,42.73878659,1.1,1.1
126.0625792,43.03638715,1.1,1.1
126.3025545,43.33402953,1.1,1.1
126.5424894,43.63172183,1.1,1.1
126.7823775,43.92947231,1.1,1.1
127.0222131,44.22728906,1.1,1.1
127.26199,44.52518028,1.1,1.1
127.5017024,44.82315414,1.1,1.1
127.741344,45.12121882,1.1,1.1
127.980909,45.4193825,1.1,1.1
128.2203913,45.71765329,1.1,1.1
128.459785,46.01603943,1.1,1.1
128.699082,46.31455026,1.1,1.1
128.9378216,46.61348225,1.1,1.1
129.1745064,46.91378824,1.1,1.1
129.4074952,47.21651291,1.1,1.1
129.6351464,47.5227006,1.1,1.1
129.8560694,47.83328263,1.1,1.1
130.0707697,48.14833489,1.1,1.1
130.2806194,48.46754212,1.1,1.1
130.486995,48.79058713,1.1,1.1
130.6908843,49.11724616,1.1,1.1
130.8777647,49.45101664,1.1,1.1
131.0127257,49.80028794,1.1,1.1
131.0626638,50.16956209,1.1,1.1
131.0072678,50.54644079,1.1,1.1
130.8360389,50.90373847,1.1,1.1
130.5645695,51.172608,1.1,1.1
130.2184283,51.29917309,1.1,1.1
129.8368536,51.32700601,1.1,1.1
129.4545705,51.31184333,1.1,1.1
129.0774816,51.26756148,1.1,1.1
128.7048434,51.19838385,1.1,1.1
128.3359123,51.10853406,1.1,1.1
127.9699448,51.00223556,1.1,1.1
127.6061972,50.88371199,1.1,1.1
127.243926,50.75718688,1.1,1.1
126.8823876,50.62688362,1.1,1.1
126.5208401,50.4970158,1.1,1.1
126.1587944,50.37034987,1.1,1.1
125.7962746,50.24670839,1.1,1.1
125.4333674,50.12555645,1.1,1.1
125.0701598,50.00635914,1.1,1.1
124.7067381,49.88858139,1.1,1.1
124.3431893,49.77168839,1.1,1.1
123.9796,49.65514513,1.1,1.1
123.616057,49.53841657,1.1,1.1
123.2526362,49.42103017,1.1,1.1
122.8893426,49.30292247,1.1,1.1
122.5261528,49.18419532,1.1,1.1
122.1630433,49.06495092,1.1,1.1
121.7999904,48.94529155,1.1,1.1
121.4369705,48.82531951,1.1,1.1
121.0739602,48.70513709,1.1,1.1
120.7109358,48.58484634,1.1,1.1
120.3478738,48.46454978,1.1,1.1
119.9847505,48.34434946,1.1,1.1
119.6215425,48.22434776,1.1,1.1
119.2582261,48.10464696,1.1,1.1
118.8947778,47.9853492,1.1,1.1
118.531174,47.86655684,1.1,1.1
118.1673911,47.74837208,1.1,1.1
117.8034057,47.63089715,1.1,1.1
117.439194,47.51423441,1.1,1.1
117.0747341,47.39847919,1.1,1.1
116.7100242,47.28364081,1.1,1.1
116.3450761,47.16966973,1.1,1.1
115.979902,47.05651528,1.1,1.1
115.6145141,46.94412668,1.1,1.1
115.2489245,46.83245326,1.1,1.1
114.8831452,46.72144433,1.1,1.1
114.5171885,46.61104928,1.1,1.1
114.1510665,46.50121727,1.1,1.1
113.7847914,46.39189777,1.1,1.1
113.4183752,46.28303995,1.1,1.1
113.0518302,46.17459311,1.1,1.1
112.6851684,46.06650664,1.1,1.1
112.3184022,45.95872987,1.1,1.1
111.9515434,45.85121195,1.1,1.1
111.5846044,45.74390235,1.1,1.1
111.2175972,45.63675024,1.1,1.1
110.8505339,45.52970615,1.1,1.1
110.48342,45.4227538,1.1,1.1
110.1162542,45.31591443,1.1,1.1
109.7490349,45.20921138,1.1,1.1
109.3817603,45.10266795,1.1,1.1
109.0144286,44.99630746,1.1,1.1
108.6470383,44.89015322,1.1,1.1
108.2795874,44.78422849,1.1,1.1
107.9120743,44.67855657,1.1,1.1
107.5444962,44.57316437,1.1,1.1
107.1768353,44.46812055,1.1,1.1
106.8090646,44.36352174,1.1,1.1
106.4411569,44.25946486,1.1,1.1
106.0730845,44.15604702,1.1,1.1
105.7048204,44.05336523,1.1,1.1
105.3363371,43.95151649,1.1,1.1
104.9676071,43.85059797,1.1,1.1
